Entity,Code,Year,"Air pollution (total) (deaths per 100,000)","Indoor air pollution (deaths per 100,000)","Outdoor particulate matter (deaths per 100,000)","Outdoor ozone pollution (deaths per 100,000)"
Tajikistan,TJK,2021,95.99474021880108,40.3376263420618,53.66164512101581,2.984808396387165
Tajikistan,TJK,2022,94.42678374640046,41.27034280635163,51.18729444626267,2.910269397689173
Tajikistan,TJK,2023,94.29643742673284,39.9534653545976,52.36181317736281,2.944508889645777
Tanzania,TZA,2021,99.14784636393082,82.21167854933486,16.10476342372283,1.4497454632165605
Tanzania,TZA,2022,97.66813763170951,80.28697316883992,16.52375382505835,1.4836916524247368
Tanzania,TZA,2023,96.53732288410468,78.7673045581629,16.891037406360727,1.5164074604447677
Thailand,THA,2021,33.32841118605353,7.824727870429072,24.86486705349657,0.8558743382497742
Thailand,THA,2022,33.060405561149175,7.307369917252395,25.10817067890535,0.8577510043915676
Thailand,THA,2023,32.81342263200955,6.704581833154358,25.4478311139682,0.8775768102505846
Timor,TLS,2021,98.66891364909355,78.87969427498992,18.76747911218981,1.6142951607681388
Timor,TLS,2022,98.08025266153098,78.45134361122687,18.5223744558816,1.7404468202581584
Timor,TLS,2023,97.66245515616588,78.41731941245548,18.03969052675725,1.8883411551526736
Togo,TGO,2021,121.15306760818936,94.876158265862,24.976620032223934,2.287037242704214
Togo,TGO,2022,118.15604542335686,92.30634939137026,24.52775179740521,2.309815186080427
Togo,TGO,2023,115.22943381323176,89.88397595886532,24.00627693525531,2.320647250688173
Tonga,TON,2021,74.71951606653327,49.69489866556014,25.02375752823067,0.0011105221452301
Tonga,TON,2022,72.44547195864548,47.81472029623094,24.629763061742008,0.0012528104194632
Tonga,TON,2023,70.72940437136224,46.12549056137768,24.60274239889044,0.0014749574441551
Trinidad and Tobago,TTO,2021,50.630311852194936,0.8817511908849617,49.39152052974212,0.4588796783253211
Trinidad and Tobago,TTO,2022,51.57747791657147,0.8950982718648173,50.30691196594137,0.480884781637276
Trinidad and Tobago,TTO,2023,51.80870490947064,0.8704718065601329,50.5498688680279,0.4977864897060315
Tropical Latin America,,2021,31.819006815203707,6.87322202630846,23.25077784575008,2.0593714653070863
Tropical Latin America,,2022,30.62738307930423,6.467518796794357,22.42530029144246,2.0867449393320445
Tropical Latin America,,2023,30.580407020355448,6.051460533548509,22.754606033965903,2.1319732174522663
Tunisia,TUN,2021,51.9042575219606,0.264840401320544,49.55824185766005,2.816595697038011
Tunisia,TUN,2022,52.418097566033126,0.2172449451627246,50.13233260242844,2.8172501261135348
Tunisia,TUN,2023,51.6134134952881,0.1896516525798198,49.35461322071893,2.8123745143610246
Turkey,TUR,2021,49.71332455002552,0.5499470203021869,45.750674817881766,4.774716200978894
Turkey,TUR,2022,47.881273224413576,0.4614083891295651,44.10186754396268,4.627937271330769
Turkey,TUR,2023,46.77557879410172,0.4000586888682341,43.12637267011741,4.526615041515589
Turkmenistan,TKM,2021,69.73456130690366,0.4983916934468588,68.06780718498477,1.4787051831387683
Turkmenistan,TKM,2022,67.35602462417552,0.4749956309282878,65.69985814017353,1.4836337770098802
Turkmenistan,TKM,2023,67.29758185900461,0.4448967317291737,65.65694225044125,1.505881817129864
Uganda,UGA,2021,97.8464154936374,73.90369059509044,22.61606543030815,2.401678762492564
Uganda,UGA,2022,95.53886793707908,70.77299670355825,23.43131339263284,2.412387669294781
Uganda,UGA,2023,93.71754318661084,69.2222695861263,23.13923062910701,2.4362077624238627
Ukraine,UKR,2021,71.01454378817381,5.56231867743569,64.25415940828339,1.519545302617381
Ukraine,UKR,2022,67.76833734551823,5.235080002515712,61.36455714887041,1.4751390146642078
Ukraine,UKR,2023,63.88562435228056,4.875243394792025,57.85280530520957,1.4584162628818813
United Arab Emirates,ARE,2021,79.41727038350533,0.3286538378971226,75.21592008258948,5.3486199502234335
United Arab Emirates,ARE,2022,78.10633233546515,0.3078524371889823,73.93151784916678,5.320663701916133
United Arab Emirates,ARE,2023,77.84550799288915,0.2783852073194291,73.7232725414425,5.292742032262492
United Kingdom,GBR,2021,18.243927244783624,0.2687769012651138,16.50907916972725,1.7203784994727702
United Kingdom,GBR,2022,17.89133733863719,0.2591373350099437,16.145949176307724,1.738131250940841
United Kingdom,GBR,2023,17.783700150135274,0.2488325460676914,16.04766925296477,1.738457585100461
United States,USA,2021,19.95171478952713,0.092758725537689,16.232599604039038,4.115664936265889
United States,USA,2022,18.805666182240937,0.0907556817372901,15.0417880926379,4.122649149939827
United States,USA,2023,18.825145673515728,0.0891350414245025,15.043925112616272,4.142218556775733
United States Virgin Islands,VIR,2021,31.03257095599208,1.289125311725667,29.503635676552644,0.2821694169298238
United States Virgin Islands,VIR,2022,29.45861699177724,1.249902882167293,27.96191670058429,0.2879573513111696
United States Virgin Islands,VIR,2023,29.74854604075168,1.227088106743609,28.261105115651823,0.3037742051771015
Uruguay,URY,2021,20.831837555228287,1.393412259170701,18.18633682560304,1.452046163776562
Uruguay,URY,2022,20.22684297887188,1.3257937932461032,17.612758592962226,1.488164717745568
Uruguay,URY,2023,20.40197470479781,1.257980390062146,17.810391396601382,1.541233959268398
Uzbekistan,UZB,2021,111.07197690304352,26.22017683202672,83.21856533748766,2.190256462852105
Uzbekistan,UZB,2022,105.8142264331703,25.434107448557132,78.72498991151292,2.191593067337395
Uzbekistan,UZB,2023,105.0869241795173,23.633506576589685,79.78463299571749,2.216787598928012
Vanuatu,VUT,2021,142.7623490796702,123.39675944674724,19.03876134122774,0.4927352065279076
Vanuatu,VUT,2022,141.00514566375034,122.02481692353442,18.643100710252185,0.5045898376520146
Vanuatu,VUT,2023,139.65072868617003,120.49764174599454,18.80394707869716,0.5203737242805999
Venezuela,VEN,2021,37.42538625268019,0.5451263566603334,35.63568400671402,1.5400515727478208
Venezuela,VEN,2022,34.430328988302726,0.5023259349630685,32.732740127341835,1.4641693774343096
Venezuela,VEN,2023,34.74692209399745,0.4729808943817693,33.0522639006335,1.5017190729605965
Vietnam,VNM,2021,63.135812763454624,27.907673237803373,33.39513215446445,2.613888616969176
Vietnam,VNM,2022,61.4730485097585,27.06441307431301,32.546951355713865,2.625100525454294
Vietnam,VNM,2023,60.31753329796778,25.63626388347209,32.80021104546688,2.634433990979217
Wales,,2021,18.856808013785127,0.4309619582995256,16.865805177183418,1.8169711424747843
Wales,,2022,18.505087253070048,0.4218871168622172,16.49839329832724,1.839628414423592
Wales,,2023,18.597231699006244,0.4087138166600928,16.598608498491274,1.846076956616522
Western Europe,,2021,17.560469484884926,0.2582149952711255,15.580991532346223,2.058737800600797
Western Europe,,2022,16.723282641914583,0.2493056155761522,14.763303469448957,2.0296365251484625
Western Europe,,2023,16.55536412740375,0.2371112349681593,14.620374536748487,2.015222793427647
Western Sub-Saharan Africa,,2021,107.14618037799328,73.50103376905608,32.44859012842619,2.089671580698397
Western Sub-Saharan Africa,,2022,105.55737706133492,72.4646255849933,31.86808322563226,2.1223383234244824
Western Sub-Saharan Africa,,2023,103.24159569777257,70.14070631555937,31.86420599396311,2.1347780533846104
World,OWID_WRL,2021,67.0815026475787,23.451821048159758,39.49397860344087,6.214319184081336
World,OWID_WRL,2022,65.15078460284298,22.763017414829008,38.20370081911134,6.217144234055123
World,OWID_WRL,2023,63.82296559636067,21.46604128859508,38.15435670775076,6.226275180573618
Yemen,YEM,2021,99.42398859303592,39.71399152531494,57.72147439551222,2.9918792245389905
Yemen,YEM,2022,97.02468238057207,38.224856048159744,56.743793559781295,3.0496710199722497
Yemen,YEM,2023,96.50135104729176,36.3553337599567,58.03978474204812,3.107451149881728
Zambia,ZMB,2021,102.51662641462546,78.07381755369734,21.955596147606546,4.056559147727673
Zambia,ZMB,2022,100.566474046867,76.53772548053152,21.53492086405781,4.043370452307225
Zambia,ZMB,2023,98.86996277703714,74.84471993189219,21.537253276238005,4.015376225953892
Zimbabwe,ZWE,2021,132.75255320876386,104.34050566619176,25.71541516331892,4.200906679464229
Zimbabwe,ZWE,2022,128.69213767523416,100.39228701198344,25.64356952811576,4.117173407020747
Zimbabwe,ZWE,2023,125.02884259285015,96.23599601926124,26.166182363641425,4.052494813246566
